商品长编码,体积（立方米）(WMS),商品名称,商品类型,商品剂型,规格,单位,装箱数,珠海仓码托数
A.A.01.01.AA010190N,0.000399,汤臣倍健维生素E软胶囊升级版（60粒，本品不单独销售）,产品,软胶囊,300mg/粒*60粒/瓶,瓶,96,34
E.A.01.01.EA010190M-01,0,汤臣倍健维生素E软胶囊彩盒装升级版（60粒）标签,产品,其他,,张,1,
E.A.01.01.EA010190N-01,0,汤臣倍健维生素E软胶囊升级版（60粒，本品不单独销售）标签,产品,其他,,张,1,
A.A.01.01.AA010165H,0,汤臣倍健银色多维多种维生素矿物质片升级版（60片/本品不单独销售）,产品,片剂,1.5g/片*60片/瓶,瓶,96,42
E.A.01.01.EA010163L-01,0,汤臣倍健B族维生素片升级版（100 片/本品不单独销售）标签,产品,其他,,张,1,
D.A.05.DA05666-01,0,汤臣倍健维生素E软胶囊彩盒装升级版（60粒）彩盒,产品,其他,,个,1,
A.A.01.01.AA010164Q,0.000696,汤臣倍健多维女士多种维生素矿物质片彩盒装升级版（60片）,产品,片剂,1.5g/片*60片/瓶*1瓶/盒,盒,36,54
A.A.01.01.AA010166Q,0.001989,汤臣倍健多维男士多种维生素矿物质片优惠装升级版（60片×2）,产品,片剂,（1.5g/片*60片/瓶*2瓶）/盒,盒,20,32
E.A.01.01.EA010166P-01,0,汤臣倍健多维男士多种维生素矿物质片升级版（60片/本品不单独销售）标签,产品,其他,,张,1,
E.A.01.01.EA010190P-01,0,汤臣倍健维生素E软胶囊升级版（60粒/无条码）标签,产品,其他,,张,1,
D.A.05.DA05669-01,0,汤臣倍健多维女士多种维生素矿物质片优惠装升级版（60片×2）彩盒,产品,其他,,个,1,
E.A.01.01.EA010166N-01,0,汤臣倍健多维男士多种维生素矿物质片彩盒装升级版（60片）标签,产品,其他,,张,1,
D.A.05.DA05667-01,0,汤臣倍健维生素E软胶囊优惠装升级版（60粒×2）彩盒,产品,其他,,个,1,
E.A.01.01.EA010165J-01,0,汤臣倍健银色多维多种维生素矿物质片升级版（60片/无条码）标签,产品,其他,,张,1,
E.A.01.01.EA010164S-01,0,汤臣倍健多维女士多种维生素矿物质片升级版（60片/无条码）标签,产品,其他,,张,1,
A.A.01.01.AA010123N,0.000398,汤臣倍健维生素C咀嚼片升级版（60片）,产品,片剂,1g/片*60片/瓶,瓶,96,34
A.A.01.01.AA010166P,0,汤臣倍健多维男士多种维生素矿物质片升级版（60片/本品不单独销售）,产品,片剂,1.5g/片*60片/瓶,瓶,1,
E.A.01.01.EA010166Q-01,0,汤臣倍健多维男士多种维生素矿物质片升级版（60片/无条码）标签,产品,其他,,张,1,
A.A.01.01.AA010190P,0.00158,汤臣倍健维生素E软胶囊优惠装升级版（60粒×2）,产品,软胶囊,300mg/粒*60粒/瓶*2瓶/盒,盒,20,32
D.A.05.DA05672-01,0,汤臣倍健银色多维多种维生素矿物质片彩盒装升级版（60片）彩盒,产品,其他,,个,1,
E.A.01.01.EA010179AB-01,0,汤臣倍健维生素C片（甜橙味）升级版（100片）标签,产品,其他,,张,1,
E.A.01.01.EA010123N-01,0,汤臣倍健维生素 C咀嚼片升级版（60 片）标签,产品,其他,,张,1,
A.A.01.01.AA010164S,0.001914,汤臣倍健多维女士多种维生素矿物质片优惠装升级版（60片×2）,产品,片剂,（1.5g/片*60片/瓶*2瓶）/盒,盒,20,32
D.A.05.DA05675-01,0,汤臣倍健B族维生素片优惠装升级版（100片×2）彩盒,产品,其他,,个,1,
A.A.01.01.AA010188B,0.000404,汤臣倍健维生素C维生素E咀嚼片升级版（60片）,产品,片剂,1.1g/片*60片/瓶,瓶,96,34
E.A.01.01.EA010179AC-01,0,汤臣倍健维生素C片（甜橙味）升级版（100片/本品不单独销售）标签,产品,其他,,张,1,
A.A.01.01.AA010179AD,0.001989,汤臣倍健维生素C片（甜橙味）优惠装升级版（100片×2）,产品,片剂,（780mg/片*100片/瓶 *2瓶）/盒,盒,20,32
A.A.01.01.AA010163M,0.002006,汤臣倍健B族维生素片优惠装升级版（100片×2）,产品,片剂,(500mg/片*100片/瓶*2瓶)/盒,盒,20,32
A.A.01.01.AA010165J,0.002006,汤臣倍健银色多维多种维生素矿物质片优惠装升级版（60片×2）,产品,片剂,（1.5g/片*60片/瓶*2瓶）/盒,盒,20,32
D.A.05.DA05671-01,0,汤臣倍健多维男士多种维生素矿物质片优惠装升级版（60片×2）彩盒,产品,其他,,个,1,
A.A.01.01.AA010179AC,0,汤臣倍健维生素C片（甜橙味）升级版（100片/本品不单独销售）,产品,片剂,780mg/片*100片/瓶,瓶,1,
A.A.01.01.AA010164R,0,汤臣倍健多维女士多种维生素矿物质片升级版（60片/本品不单独销售）,产品,片剂,1.5g/片*60片/瓶,瓶,1,
D.A.05.DA05668-01,0,汤臣倍健多维女士多种维生素矿物质片彩盒装升级版（60片）彩盒,产品,其他,,个,1,
A.A.01.01.AA010190M,0,汤臣倍健维生素E软胶囊彩盒装升级版（60粒）,产品,片剂,300mg/粒×60粒/瓶×1瓶/盒,盒,1,
E.A.01.01.EA010164R-01,0,汤臣倍健多维女士多种维生素矿物质片升级版（60片/本品不单独销售）标签,产品,其他,,张,1,
A.A.01.01.AA010166N,0.000688,汤臣倍健多维男士多种维生素矿物质片彩盒装升级版（60片）,产品,片剂,1.5g/片×60片/瓶×1瓶/盒,盒,36,54
E.A.01.01.EA010165G-01,0,汤臣倍健银色多维多种维生素矿物质片彩盒装升级版（60片）标签,产品,其他,,张,1,
A.A.01.01.AA010179AB,0.000393,汤臣倍健维生素C片（甜橙味）升级版（100片）,产品,片剂,780mg/片*100片/瓶,瓶,96,34
D.A.05.DA05673-01,0,汤臣倍健银色多维多种维生素矿物质片优惠装升级版（60片×2）彩盒,产品,其他,,个,1,
E.A.01.01.EA010179AD-01,0,汤臣倍健维生素C片（甜橙味）升级版（100片/无条码）标签,产品,其他,,张,1,
D.A.05.DA05670-01,0,汤臣倍健多维男士多种维生素矿物质片彩盒装升级版（60片）彩盒,产品,其他,,个,1,
E.A.01.01.EA010163M-01,0,汤臣倍健B族维生素片升级版（100片/无条码）标签,产品,其他,,张,1,
A.A.01.01.AA010163K,0.000401,汤臣倍健B族维生素片升级版（100片）,产品,片剂,500mg/片*100片/瓶,瓶,96,34
E.A.01.01.EA010163K-01,0,汤臣倍健B族维生素片升级版（100 片）标签,产品,其他,,张,1,
A.A.01.01.AA010163L,0.000408,汤臣倍健B族维生素片升级版（100片/本品不单独销售）,产品,片剂,500mg/片*100片/瓶,瓶,96,34
F.A.39.FA39458,0.000547,汤臣倍健爱与拥抱PVC礼袋,产品,其他,25*21*20cm,个,180,16
F.A.39.FA39455,0,汤臣倍健科学营养典藏版VIP礼袋,产品,其他,30*27*22cm,个,1,1
F.A.39.FA39456,0,汤臣倍健科学营养典藏版定制记事簿,产品,其他,,个,1,1
F.A.39.FA39454,0,汤臣倍健科学营养典藏版VIP礼盒,产品,其他,25*25*18cm,个,1,1
F.A.39.FA39459,0.000406,汤臣倍健爱与拥抱营养分装盒,产品,其他,,个,200,20
F.A.39.FA39457,0.006795,汤臣倍健爱与拥抱礼盒,产品,其他,直径18cm高度17cm圆筒礼盒,个,9,16
D.A.05.DA05641-01,0,天然博士高钙CPP酪蛋白磷酸肽饮品（30袋）盒装-彩盒内托,产品,其他,,个,1,
D.A.02.DA02515-01,0,健视佳通用铝箔 (宽度130mm),产品,其他,,公斤,1,
E.A.06.01.EA060101Q-11,0,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，体验装）标签,产品,其他,,张,1,
E.A.06.01.EA060111B-05,0,健力多氨糖硫酸软骨素加钙片（48片）标签,产品,片剂,1.2g/片*48片/瓶*1瓶/盒,张,1,
D.A.03.DA03822-05,0,健力多氨糖硫酸软骨素加钙片（120片）彩盒,产品,其他,1.2g/片*120片/瓶*1瓶/盒,个,1,
B.A.02.BA02167,0,健视佳DHA藻油叶黄素酯凝胶糖果-单粒泡罩装,产品,片剂,700mg/粒,粒,1,1
E.A.019.EA0190002B-01,0,健视佳DHA藻油叶黄素酯凝胶糖果（60粒）-标签,产品,其他,,张,1,
E.A.06.01.EA060111-05,0,健力多氨糖硫酸软骨素加钙片（120片）标签,产品,片剂,1.2g/片*120片/瓶*1瓶/盒 ,张,1,
E.A.019.EA0190002-01,0,健视佳DHA藻油叶黄素酯凝胶糖果（16粒）-标签,产品,其他,,张,1,
D.A.03.DA03815-04,0,汤臣倍健健力多氨糖软骨素钙片40片*6京东礼盒装彩盒,产品,其他,1.02g/片×40片/瓶*6瓶/盒 ,个,1,
E.A.13.01.EA130147-02,0,天然博士维生素D3滴剂（5ml）-瓶签,产品,其他,待定,张,1,
A.A.019.AA0190002B,0,健视佳DHA藻油叶黄素酯凝胶糖果（60粒）,产品,片剂,700mg/粒*60粒/瓶,瓶,1,
D.A.05.DA05058-03,0,汤臣倍健健力多氨糖软骨素钙片40片电商装彩盒-A,产品,其他,68x55x129mm,个,1,
E.A.06.01.EA060111J-03,0,健力多氨糖硫酸软骨素加钙片（80片）电商装-标签,产品,其他,250ml瓶签-197×72mm,张,1,
D.A.03.DA03865-05,0,健力多氨糖硫酸软骨素加钙片（48片）彩盒,产品,其他,1.2g/片*48片/瓶*1瓶/盒,个,1,
B.A.02.BA02168,0,DHA藻油叶黄素酯凝胶糖果,产品,片剂,700mg/粒,粒,1,1
D.A.02.DA02271-06,0,汤臣倍健健力多II型胶原软骨加钙压片糖果电商装铝箔袋,产品,其他,400mg/片*6片/板*1板/袋 ,个,1,
A.A.019.AA0190002A,0.000382,健视佳DHA藻油叶黄素酯凝胶糖果（30粒）,产品,片剂,700mg/粒*30粒/瓶,瓶,96,42
D.A.05.DA05349-03,0,汤臣倍健健力多Ⅱ型胶原软骨加钙压片糖果电商装（12片）-彩盒,产品,其他,154×20×58mm,个,1,
E.A.019.EA0190002A-01,0,健视佳DHA藻油叶黄素酯凝胶糖果（30粒）-标签,产品,其他,,张,1,
A.A.019.AA0190002,0,健视佳DHA藻油叶黄素酯凝胶糖果（16粒）,产品,片剂,700mg/粒*16粒/瓶,瓶,1,
D.A.05.DA05665-01,0,汤臣倍健钙维生素D维生素K片电商专供升级版（200片*3）-彩盒,产品,其他,,个,1,
F.A.39.FA39449,0.000612,无限能年货节非遗剪纸礼盒礼袋（灵芝孢子粉40粒x5瓶）,产品,其他,,个,100,24
A.A.01.02.AA010228F,0,汤臣倍健钙维生素D维生素K片电商专供升级版（200片*3）礼盒,产品,片剂,（1.0g/片*200片/瓶*3瓶）/盒,盒,1,
B.A.01.BA01358,0,YEP钙片,产品,片剂,850mg/片,片,1,1
D.B.03.DB03217-01,0,汤臣倍健Yep胶原蛋白肽果味饮料（树莓味）（20瓶）-纸箱,产品,其他,,个,1,
E.A.01.02.EA010222E-01,0,汤臣倍健钙维生素D片（孕妇乳母）升级版（60片）赠品装标签,产品,其他,,张,1,
D.B.02.DB02780-01,0,汤臣倍健Yep胶原蛋白肽果味饮料（树莓味）（20瓶）-气泡柱,产品,其他,,个,1,
D.A.05.DA05660-01,0,汤臣倍健Yep胶原蛋白肽果味饮料（树莓味）（20瓶）-顶托,产品,其他,,个,1,
D.A.05.DA05661-01,0,汤臣倍健Yep胶原蛋白肽果味饮料（树莓味）（20瓶）-底托,产品,其他,,个,1,
D.B.02.DB02779-01,0,汤臣倍健Yep胶原蛋白肽果味饮料（树莓味）（20瓶）-塑封膜,产品,其他,,公斤,1,
A.A.01.02.AA010222E,0,汤臣倍健钙维生素D片（孕妇乳母）升级版（60片）赠品装,产品,片剂,1.3g/片*60片/瓶,瓶,96,42
A.A.01.02.AA010220AT,9.20E-05,汤臣倍健钙维生素D维生素K软胶囊小包装升级版（30粒）,产品,软胶囊,1000mg/粒*30粒/瓶,瓶,360,8
E.A.01.02.EA010220AV-01,0,汤臣倍健钙维生素D维生素K软胶囊升级版（60粒)赠品装标签,产品,其他,,张,1,
E.A.01.06.EA010604J-01,0,汤臣倍健番茄红素维生素E软胶囊升级版（30粒）赠品装-标签,产品,其他,,张,1,
E.A.01.02.EA010222D-01,0,汤臣倍健钙维生素D片（孕妇乳母）升级版（60片）标签,产品,其他,,张,1,
E.A.01.02.EA010225D-01,0,汤臣倍健钙镁锰锌维生素D片升级版（90片）赠品装标签,产品,其他,,张,1,
D.A.05.DA05630-01,0,健安适水飞蓟葛根丹参片（16片）-彩盒,产品,其他,800mg*8片/板*1板/袋,个,1,
A.A.01.02.AA010210AP,0,汤臣倍健胶原蛋白软骨素钙片升级版（90片）赠品装,产品,片剂,1200mg/片*90片/瓶,瓶,1,
A.A.01.02.AA010225D,0,汤臣倍健钙镁锰锌维生素D片升级版（90片）赠品装,产品,片剂,1.28g/片*90片/瓶,瓶,1,
E.A.01.02.EA010210AQ-01,0,汤臣倍健胶原蛋白软骨素钙片小包装升级版（30片）标签,产品,其他,,张,1,
E.A.01.02.EA010225C-01,0,汤臣倍健钙镁锰锌维生素D片升级版（90片）标签,产品,其他,,张,1,
A.A.01.06.AA010604J,0,汤臣倍健番茄红素维生素E软胶囊升级版（30粒）赠品装,产品,软胶囊,500mg/粒*30粒/瓶,瓶,1,
A.A.01.02.AA010220AV,0,汤臣倍健钙维生素D维生素K软胶囊升级版（60粒)赠品装,产品,软胶囊,1000mg/粒*60粒/瓶,瓶,1,
E.A.01.02.EA010220AU-01,0,汤臣倍健钙维生素D维生素K软胶囊升级版（60粒)标签,产品,其他,,张,1,
A.A.01.04.AA010404C,0.000401,汤臣倍健婷好青春胶囊升级版（60粒）,产品,硬胶囊,0.2g/粒*60粒/瓶,瓶,96,34
A.A.01.02.AA010210AQ,0,汤臣倍健胶原蛋白软骨素钙片小包装升级版（30片）,产品,片剂,1200mg/片*30片/瓶,瓶,1,
A.A.030.AA0300002G,0.000115,健安适水飞蓟葛根丹参片（8片）,产品,片剂,800mg*8片/板*1板/袋,袋,200,48
E.A.01.02.EA010210AP-01,0,汤臣倍健胶原蛋白软骨素钙片升级版（90片）赠品装标签,产品,其他,,张,1,
A.A.01.02.AA010220AU,0,汤臣倍健钙维生素D维生素K软胶囊升级版（60粒),产品,软胶囊,1000mg/粒*60粒/瓶,盒,1,
D.A.05.DA05659-01,0,汤臣倍健Yep胶原蛋白肽果味饮料（树莓味）（20瓶）-外盒,产品,其他,,个,1,
A.A.01.02.AA010222D,0.000404,汤臣倍健钙维生素D片（孕妇乳母）升级版（60片）,产品,片剂,1.3g/片*60片/瓶,瓶,96,42
D.A.05.DA05663-01,0,汤臣倍健钙维生素D维生素K软胶囊升级版（60粒)彩盒,产品,其他,1000mg/粒*60粒/瓶,个,1,
A.A.01.04.AA010454M,0.014238,汤臣倍健Yep胶原蛋白肽果味饮料（树莓味）（20瓶）,产品,口服液,30ml/瓶*20瓶/盒,盒,4,20
E.A.01.02.EA010220AT-01,0,汤臣倍健钙维生素D维生素K软胶囊小包装升级版（30粒）标签,产品,其他,,张,1,
E.A.01.04.EA010404C-01,0,汤臣倍健婷好青春胶囊升级版（60粒）标签,产品,其他,,个,1,
A.A.030.AA0300002F,0,健安适水飞蓟葛根丹参片（8片）自营版,产品,片剂,800mg*8片/板*1板/袋,袋,1,
E.A.01.02.EA010210AN-01,0,汤臣倍健胶原蛋白软骨素钙片升级版(90片)标签,产品,其他,,张,1,
A.A.01.02.AA010225C,0.00039,汤臣倍健钙镁锰锌维生素D片升级版（90片）,产品,片剂,1.28g/片*90片/瓶,瓶,96,34
A.A.01.02.AA010210AN,0,汤臣倍健胶原蛋白软骨素钙片升级版(90片),产品,片剂,1200mg/片*90片/瓶,瓶,1,
F.A.39.FA39447,0,汤臣倍健复合蛋白粉固体饮料30袋装自组外盒,产品,其他,,个,1,1
C.02.CA02694,0,改性碳酸钙,产品,其他,,公斤,1,1
F.A.39.FA39448,0.001361,三八节氛围气球（50个装）,产品,其他,/,包,20,45
A.A.01.07.AA010732B,0.000393,汤臣倍健角鲨烯软胶囊升级版（100粒）,产品,软胶囊,500mg/粒*100粒/瓶,瓶,96,42
E.A.01.07.EA010732B-01,0,汤臣倍健角鲨烯软胶囊升级版（100粒）标签,产品,其他,,个,1,
D.A.05.DA05441-02,0,汤臣倍健Yep蔓越莓益生菌固体饮料（150亿）（10袋）彩盒,产品,其他,待定,个,1,
F.A.39.FA39446,0,"Ly Nhua LOGO LSG（7,3 x 16,5cm blue）",产品,其他,"VN-GIFT 18 Ly Nhua LOGO LSG（7,3 x 16,5cm blue）",个,1,1
D.A.02.DA02463-03,0,汤臣倍健Yep蔓越莓益生菌固体饮料（150亿）铝箔,产品,其他,待定,公斤,1,
D.B.04.DB040061-01,0,空白铝箔膜（468mm，PET12/AL7/PE60）,产品,其他,,公斤,1,
D.B.01.DB01464-07,0,汤臣倍健Yep益生菌通用纸箱,产品,,,个,1,
D.A.05.DA05662-01,0,汤臣倍健胶原蛋白软骨素钙片电商专供升级版（90片*2）-彩盒,产品,其他,,个,1,
E.A.01.02.EA010210AM-01,0,汤臣倍健胶原蛋白软骨素钙片电商专供升级版（90片*2）-标签,产品,其他,150cc瓶签,张,1,
A.A.01.07.AA010756H,0,汤臣倍健褪黑素片（牛奶味）电商专供升级版（45片）,产品,片剂,350mg/片*45片/瓶,瓶,1,
E.A.01.07.EA010756H-01,0,汤臣倍健褪黑素片（牛奶味）电商专供升级版（45片）-标签,产品,其他,,张,1,
A.A.01.02.AA010210AM,0,汤臣倍健胶原蛋白软骨素钙片电商专供升级版（90片*2）礼盒,产品,片剂,（1200mg/片*90 片/瓶*2瓶）/盒,盒,1,
A.A.01.07.AA010733L,0.000393,汤臣倍健褪黑素片升级版（60片）,产品,片剂,400mg/片×60片/瓶,瓶,96,34
E.A.01.07.EA010733L-01,0,汤臣倍健褪黑素片升级版（60片）标签,产品,其他,,个,1,
D.B.03.DB03215-01,0,倍儿健纸筒包装系列新品通用纸箱,产品,其他,,个,1,
A.A.01.13.AA011301F,0,汤臣倍健鱼堡鱼油软胶囊升级版（30粒，本品不单独销售）,产品,软胶囊,1000mg/粒*30粒/瓶,瓶,1,
E.A.01.13.EA011301F-01,0,汤臣倍健鱼堡鱼油软胶囊升级版（30粒，本品不单独销售）标签,产品,其他,,个,1,
A.A.060.AA0600004B,0.00096,倍儿健益生菌固体饮料（草莓味）（20袋）,产品,粉剂,1g/袋*20袋/桶,桶,24,63
B.A.06.BA06627,0,健力多氨糖硫酸软骨素钙片（150片）-瓶装,产品,片剂,1.16g/片*150片/瓶,瓶,1,1
D.A.05.DA05644-01,0,健力多氨糖硫酸软骨素钙片彩盒装（150片）-彩盒,产品,其他,,个,1,
A.A.006.AA0060002A,0.000992,健力多氨糖硫酸软骨素钙片彩盒装（150片）,产品,片剂,1.16g/片*150片/瓶*1瓶/盒,盒,25,48
C.01.CA01929,0,亚麻籽油（含VE0.33%）,产品,其他,25kg/件,公斤,1,1
E.A.006.EA0060002A-01,0,健力多氨糖硫酸软骨素钙片彩盒装（150片）-标签,产品,其他,,张,1,
C.02.CA02693,0,葡萄柚味液体香精（2D-2066）,产品,其他,,公斤,1,1
B.A.01.BA01356,0,健力多氨糖硫酸软骨素钙片,产品,片剂,1.16g/片,片,1,1
B.A.01.BA01357,0,健力多氨糖硫酸软骨素胶原蛋白肽片,产品,片剂,1.18g/片,片,1,1
D.A.05.DA05657-01,0,健力多氨糖硫酸软骨素胶原蛋白肽片彩盒装（280片）-彩盒,产品,其他,,个,1,
E.A.006.EA0060004-01,0,健力多淫羊藿骨碎补钙片（60片）瓶装-标签,产品,其他,,张,1,
A.A.006.AA0060004,0,健力多淫羊藿骨碎补钙片瓶装（60片）,产品,片剂,1.22g/片*60片/瓶,盒,96,42
B.A.06.BA06633,0,健力多氨糖硫酸软骨素胶原蛋白肽片彩盒装（180片）-瓶装,产品,片剂,1.18g/片*180片/瓶,瓶,1,1
A.A.006.AA0060003,0.00098,健力多氨糖硫酸软骨素胶原蛋白肽片彩盒装（180片）,产品,片剂,1.18g/片*180片/瓶*1瓶/盒,盒,25,48
D.A.05.DA05658-01,0,健力多氨糖硫酸软骨素胶原蛋白肽片彩盒装（280片）-礼袋,产品,其他,1.16g/片*150片/瓶,个,1,
D.A.05.DA05656-01,0,健力多氨糖硫酸软骨素胶原蛋白肽片彩盒装（180片）-彩盒,产品,其他,,个,1,
E.A.006.EA0060003-01,0,健力多氨糖硫酸软骨素胶原蛋白肽片彩盒装（180片）-标签,产品,其他,,张,1,
C.01.CA01928,0,雨生红球藻虾青素乳液（0.1%）,产品,其他,,公斤,1,1
B.A.06.BA06634,0,健力多氨糖硫酸软骨素胶原蛋白肽片彩盒装（70片）-瓶装,产品,片剂,1.18g/片*70片/瓶,瓶,1,1
F.A.39.FA39440,0.000421,健视佳越橘梵高定制礼盒内托（30粒*2+15粒*1）,产品,其他,,个,200,15
F.A.39.FA39445,4.30E-05,大单品2024年开门红促销海报,产品,其他,42*58cm,张,500,50
D.A.05.DA05652-01,0,健力多氨糖硫酸软骨素钙片彩盒装(210 片)-内托,产品,其他,,个,1,
B.A.06.BA06626,0,健力多氨糖硫酸软骨素钙片（70片）-瓶装,产品,片剂,1.16g/片*70片/瓶,瓶,1,1
D.A.05.DA05643-01,0,健力多氨糖硫酸软骨素钙片彩盒装（210片）-礼袋,产品,其他,1.16g/片*150片/瓶,个,1,
F.A.39.FA39399,0,声生不息货架插卡B款-多维,产品,其他,,张,1,1
E.A.006.EA0060002-01,0,健力多氨糖硫酸软骨素钙片彩盒装（70片）-标签,产品,其他,,张,1,
F.A.39.FA39400,0,声生不息跳跳卡,产品,其他,,张,1,1
F.A.39.FA39398,0,声生不息货架插卡A款健力多+钙DK版,产品,其他,,张,1,1
D.A.05.DA05642-01,0,健力多氨糖硫酸软骨素钙片彩盒装（210片）-彩盒,产品,其他,,个,1,
A.A.006.AA0060002,0.005283,健力多氨糖硫酸软骨素钙片彩盒装（210片）,产品,片剂,（1.16g/片*70片/瓶*3瓶）/盒,盒,8,24
D.A.05.DA05655-01,0,汤臣倍健胶原蛋白软骨素钙片电商专供（90片*4）-彩盒,产品,,,个,1,
A.A.001.AA0010002G,0,汤臣倍健复合蛋白粉固体饮料促销装840g,产品,礼盒,（420g/罐*2罐）/盒,盒,1,
A.A.01.02.AA010228E,0.000336,汤臣倍健钙维生素D维生素K片电商专供小包装升级版（50片）,产品,片剂,1.0g/片*50片/瓶,瓶,96,42
A.A.01.02.AA010228D,0.001078,汤臣倍健钙维生素D维生素K片电商专供升级版（200片）,产品,片剂,1.0g/片*200片/瓶,瓶,12,99
D.A.05.DA05653-01,0,汤臣倍健复合蛋白粉固体饮料促销装840g-彩盒,产品,其他,420g/罐*2罐,个,1,
