仓库编码,仓库名称,Eas仓库ID,仓库属性,仓库分类,仓库类型,仓库状态,仓库品质,所属物理仓,库存组织,线上/线下,默认退货仓,近效期调入仓,虚拟逻辑仓,是否BC共仓,转合格入库仓,备注,创建人,创建时间,更新时间,更新人,计费组织,计费组织类型,计费组织名称,计费组织id
1190,股份华南顺丰待处理仓,1190,产成品,逻辑仓,TCBJ-B仓,有效,待处理,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:10,2025-08-30 11:16:45,SAP,CN01,,汤臣倍健股份有限公司,1416674966979743740
1189,股份华南顺丰不合格仓,1189,产成品,逻辑仓,TCBJ-B仓,有效,不合格,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:10,2025-08-30 11:16:45,SAP,CN01,,汤臣倍健股份有限公司,1416674966979743740
1188,股份华南合格在途仓,1188,产成品,在途仓,TCBJ-B仓,有效,合格,华南仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:10,2025-09-02 13:47:16,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1187,股份华南合格仓,1187,产成品,逻辑仓,TCBJ-B仓,有效,合格,华南仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:10,2025-09-02 13:35:57,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1186,股份华南待检在途仓,1186,产成品,在途仓,TCBJ-B仓,有效,待检,华南仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:10,2025-09-02 13:58:27,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1185,股份华南待检仓,1185,产成品,逻辑仓,TCBJ-B仓,有效,待检,华南仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:10,2025-09-02 13:33:56,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1184,股份华南待处理仓,1184,产成品,逻辑仓,TCBJ-B仓,有效,待处理,华南仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:37:31,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1183,股份华南不合格仓,1183,产成品,逻辑仓,TCBJ-B仓,有效,不合格,华南仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:35:19,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1182,股份成品质量观察仓,1182,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:10,2025-09-02 13:37:40,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1181,股份成都合格在途仓,1181,产成品,在途仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:46:18,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1180,股份成都合格仓,1180,产成品,逻辑仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:35:37,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1179,股份成都待检在途仓,1179,产成品,在途仓,TCBJ-B仓,有效,待检,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:46:10,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1178,股份成都待检仓,1178,产成品,逻辑仓,TCBJ-B仓,有效,待检,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:33:45,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1177,股份成都待处理仓,1177,产成品,逻辑仓,TCBJ-B仓,有效,待处理,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:37:19,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1176,股份成都不合格仓,1176,产成品,逻辑仓,TCBJ-B仓,有效,不合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-08-30 18:13:18,yinxi,CN01,,汤臣倍健股份有限公司,1416674966979743740
1175,股份北京合格在途仓,1175,产成品,在途仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:45:50,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1174,股份北京合格仓,1174,产成品,逻辑仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-26 13:57:05,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1173,股份北京待检在途仓,1173,产成品,在途仓,TCBJ-B仓,有效,待检,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-26 13:59:27,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1172,股份北京待检仓,1172,产成品,逻辑仓,TCBJ-B仓,有效,待检,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-26 13:50:29,yinxi,CN01,,汤臣倍健股份有限公司,1416674966979743740
1171,股份北京待处理仓,1171,产成品,逻辑仓,TCBJ-B仓,有效,待处理,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 13:37:12,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1170,股份北京不合格仓,1170,产成品,逻辑仓,TCBJ-B仓,有效,不合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-09-02 22:29:16,xiaoyuan_001,CN01,,汤臣倍健股份有限公司,1416674966979743740
1169,股份珠海（麦优）退货仓,1169,产成品,逻辑仓,TCBJ-B仓,有效,return_warehouse,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:09,2025-08-30 11:16:45,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1168,股份珠海（麦优）合格在途仓,1168,产成品,在途仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:22,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1167,股份珠海（麦优）合格仓,1167,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:22,2025-09-05 10:48:08,yinxi,CN07,,广州麦优网络科技有限公司,1416674966979743746
1166,股份珠海（麦优）待处理在途仓,1166,产成品,在途仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:09,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1165,股份珠海（麦优）待处理仓,1165,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:09,2025-08-30 11:16:45,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1164,股份珠海（麦优）不合格仓,1164,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1163,股份武汉（麦优）合格在途仓,1163,产成品,在途仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:22,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1162,股份武汉（麦优）合格仓,1162,产成品,逻辑仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:22,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1161,股份武汉（麦优）待处理仓,1161,产成品,逻辑仓,TCBJ-B仓,有效,待处理,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1160,股份武汉（麦优）不合格仓,1160,产成品,逻辑仓,TCBJ-B仓,有效,不合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1155,股份京东（麦优）合格在途仓,1155,产成品,在途仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:15,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1154,股份京东（麦优）合格仓,1154,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:15,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1153,股份京东（麦优）待处理仓,1153,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1152,股份京东（麦优）不合格仓,1152,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1147,股份成都（麦优）合格在途仓,1147,产成品,在途仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:15,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1146,股份成都（麦优）合格仓,1146,产成品,逻辑仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:15,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1145,股份成都（麦优）待处理仓,1145,产成品,逻辑仓,TCBJ-B仓,有效,待处理,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1144,股份成都（麦优）不合格仓,1144,产成品,逻辑仓,TCBJ-B仓,有效,不合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1143,股份北京（麦优）合格在途仓,1143,产成品,在途仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:15,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1142,股份北京（麦优）合格仓,1142,产成品,逻辑仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:15,2025-08-30 13:21:43,xiaoyuan-0830,CN07,,广州麦优网络科技有限公司,1416674966979743746
1141,股份北京（麦优）待处理仓,1141,产成品,逻辑仓,TCBJ-B仓,有效,待处理,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1140,股份北京（麦优）不合格仓,1140,产成品,逻辑仓,TCBJ-B仓,有效,不合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN07,,广州麦优网络科技有限公司,1416674966979743746
1139,股份珠海顺丰（LS大贸）合格在途,1139,产成品,在途仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1138,股份珠海顺丰（LS大贸）合格仓,1138,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1137,股份珠海顺丰（LS大贸）待处理仓,1137,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1136,股份珠海顺丰（LS大贸）不合格仓,1136,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1135,股份珠海（佰悦电商）退货仓,1135,产成品,逻辑仓,TCBJ-B仓,有效,return_warehouse,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1134,股份珠海（佰悦电商）合格在途仓,1134,产成品,在途仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1133,股份珠海（佰悦电商）合格仓,1133,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-09-05 16:50:01,xiaoyuan_001,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1132,股份珠海（佰悦电商）待处理在途仓,1132,产成品,在途仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:07,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1131,股份珠海（佰悦电商）待处理仓,1131,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1130,股份珠海（佰悦电商）不合格仓,1130,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1129,股份珠海（LS电商大贸）退货仓,1129,产成品,逻辑仓,TCBJ-B仓,有效,return_warehouse,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1128,股份珠海（LS大贸）合格在途仓,1128,产成品,在途仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:14,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1127,股份珠海（LS电商大贸）合格仓,1127,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-09-05 11:38:10,boc_admin,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1126,股份珠海（LS大贸）待处理在途仓,1126,产成品,在途仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1125,股份珠海（LS电商大贸）待处理仓,1125,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1124,股份珠海（LS电商大贸）不合格仓,1124,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:07,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1123,股份武汉（佰悦电商）合格在途仓,1123,产成品,在途仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1122,股份武汉（佰悦电商）合格仓,1122,产成品,逻辑仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-09-05 14:27:24,xiaoyuan_001,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1121,股份武汉（佰悦电商）待处理仓,1121,产成品,逻辑仓,TCBJ-B仓,有效,待处理,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1120,股份武汉（佰悦电商）不合格仓,1120,产成品,逻辑仓,TCBJ-B仓,有效,不合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1119,股份武汉（LS大贸）合格在途仓,1119,产成品,在途仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:14,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1118,股份武汉（LS电商大贸）合格仓,1118,产成品,逻辑仓,TCBJ-B仓,有效,合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:14,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1117,股份武汉（LS电商大贸）待处理仓,1117,产成品,逻辑仓,TCBJ-B仓,有效,待处理,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1116,股份武汉（LS电商大贸）不合格仓,1116,产成品,逻辑仓,TCBJ-B仓,有效,不合格,武汉仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1111,股份（成都）索赔仓,1111,产成品,逻辑仓,TCBJ-B仓,有效,claim,成都仓,汤臣倍健股份有限公司,线下,否,,开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN01,,汤臣倍健股份有限公司,1416674966979743740
1110,股份（嘉兴）索赔仓,1110,产成品,逻辑仓,TCBJ-B仓,有效,claim,嘉兴仓,汤臣倍健股份有限公司,线下,否,,开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN01,,汤臣倍健股份有限公司,1416674966979743740
1109,股份（北京）索赔仓,1109,产成品,逻辑仓,TCBJ-B仓,有效,claim,北京仓,汤臣倍健股份有限公司,线下,否,,开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN01,,汤臣倍健股份有限公司,1416674966979743740
1108,股份（珠海）索赔仓,1108,产成品,逻辑仓,TCBJ-B仓,有效,claim,珠海仓,汤臣倍健股份有限公司,线下,否,,开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN01,,汤臣倍健股份有限公司,1416674966979743740
1107,股份京东（佰悦电商）合格在途仓,1107,产成品,在途仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:08,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1106,股份京东（佰悦电商）合格仓,1106,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:08,2025-09-05 14:28:00,xiaoyuan_001,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1105,股份京东（佰悦电商）待处理仓,1105,产成品,逻辑仓,TCBJ-B仓,有效,待处理,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:06,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1104,股份京东（佰悦电商）不合格仓,1104,产成品,逻辑仓,TCBJ-B仓,有效,不合格,珠海京东仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:05,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1103,股份华南顺丰（佰悦电商）合格在途,1103,产成品,在途仓,TCBJ-B仓,有效,合格,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:44,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1102,股份华南顺丰（佰悦电商）合格仓,1102,产成品,逻辑仓,TCBJ-B仓,有效,合格,华南顺丰-电商,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:08,2025-09-05 14:28:37,xiaoyuan_001,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1101,股份华南顺丰（佰悦电商）待处理仓,1101,产成品,逻辑仓,TCBJ-B仓,有效,待处理,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:05,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1100,股份华南顺丰（佰悦电商）不合格仓,1100,产成品,逻辑仓,TCBJ-B仓,有效,不合格,华南顺丰仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:05,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1092,股份（武汉）索赔仓,1092,产成品,逻辑仓,TCBJ-B仓,有效,claim,武汉仓,汤臣倍健股份有限公司,线下,否,,开启,否,,,SAP,2025-08-29 13:30:05,2025-08-30 11:16:43,SAP,CN01,,汤臣倍健股份有限公司,1416674966979743740
1091,股份成都（佰悦电商）合格在途仓,1091,产成品,在途仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:08,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1090,股份成都（佰悦电商）合格仓,1090,产成品,逻辑仓,TCBJ-B仓,有效,合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:08,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1089,股份成都（佰悦电商）待处理仓,1089,产成品,逻辑仓,TCBJ-B仓,有效,待处理,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:05,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1088,股份成都（佰悦电商）不合格仓,1088,产成品,逻辑仓,TCBJ-B仓,有效,不合格,成都仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:05,2025-08-30 11:16:43,SAP,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1087,股份珠海(再包装)合格仓,1087,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-09-18 16:02:34,,CN01,,汤臣倍健股份有限公司,1416674966979743740
1086,股份珠海(再包装)待检仓,1086,产成品,逻辑仓,TCBJ-B仓,有效,待检,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:04,2025-09-18 16:02:29,,CN01,,汤臣倍健股份有限公司,1416674966979743740
1085,股份珠海（PV马来）合格仓,1085,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-09-08 17:08:49,suxp,MY01,,PENTAVITE MALAYSIA SDN. BHD.,1415929557998108065
1084,股份珠海（PV越南）合格仓,1084,产成品,逻辑仓,TCBJ-B仓,有效,合格,珠海仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,,SAP,2025-08-29 13:30:08,2025-08-30 11:16:43,SAP,VN01,,PENTAVITE VIETNAM COMPANY LIMITED,1416674966979743790
1083,股份北京（佰悦电商）合格在途仓,1083,产成品,在途仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:08,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
1082,股份北京（佰悦电商）合格仓,1082,产成品,逻辑仓,TCBJ-B仓,有效,合格,北京仓,汤臣倍健股份有限公司,线下,否,,不开启,否,,0830-xiaoyuan,SAP,2025-08-29 13:30:07,2025-08-30 13:21:43,xiaoyuan-0830,CN05,,广东佰悦网络科技有限公司,1416674966979743744
